"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.82865091616895e-70,0.9203162977558,0.996,0.981,6.4493240888652e-68,"6","CD25"
4.41381234455684e-67,0.860449205545836,0.992,0.948,1.00634921455896e-64,"6","CD96"
6.06920735724431e-64,0.326288237785076,1,1,1.3837792774517e-61,"6","CD52"
2.66856380348417e-55,0.342427475413068,1,1,6.08432547194391e-53,"6","CD99"
2.12063461098968e-47,0.662487366388801,1,0.999,4.83504691305646e-45,"6","CD3-2"
2.25635426772793e-47,0.591957077826015,0.998,0.994,5.14448773041969e-45,"6","CD279"
1.33609036603347e-38,0.594751640703517,1,0.998,3.04628603455631e-36,"6","CD3-1"
1.39508440161398e-35,0.391693383335306,1,0.999,3.18079243567987e-33,"6","TCR-2"
1.37404616496448e-31,0.481633043295023,0.999,0.992,3.13282525611901e-29,"6","CD278"
8.32387083500538e-31,0.347708854537431,0.999,0.994,1.89784255038123e-28,"6","CD122"
4.19333730024542e-30,0.514351383240576,1,1,9.56080904455955e-28,"6","CD27"
1.3180195857302e-26,0.286088150967746,1,0.999,3.00508465546486e-24,"6","CD95"
